CustomerID,Churn Probability,Churn Prediction
6627-CFOSN,0.21458810551782476,No
7089-XXAYG,0.21444737301871294,No
0877-SDMBN,0.21437556145571315,No
2379-GYFLQ,0.2143534897062961,No
9828-QHFBK,0.21435029379397427,No
6778-JFCMK,0.214342045748383,No
7530-HDYDS,0.21426986710102489,No
2229-VWQJH,0.21425040744392154,No
1091-SOZGA,0.2137312163065239,No
0898-XCGTF,0.21360665442734245,No
3190-XFANI,0.21332063634140233,No
3162-ZJZFU,0.21316950196938292,No
1697-NVVGY,0.21289025208754228,No
5174-ITUMV,0.21279968969711974,No
1698-XFZCI,0.21271422684365368,No
8985-OOPOS,0.21266994974706546,No
8746-OQQRW,0.2122074035162305,No
0733-VUNUW,0.21192979179875424,No
1169-SAOCL,0.2119177360551155,No
3521-MNKLV,0.2117099437734926,No
3407-QGWLG,0.21157907462607348,No
6421-SZVEM,0.21147220735525724,No
3723-BFBGR,0.21145728105956493,No
5955-EPOAZ,0.21117883301670953,No
0187-WZNAB,0.2111032084347993,No
7402-PWYJJ,0.21094639693434974,No
5482-NUPNA,0.21071671522041363,No
1855-CFULU,0.21068577096586144,No
6686-YPGHK,0.2106559469327056,No
8920-NAVAY,0.2106410014488853,No
8627-ZYGSZ,0.21059308337399318,No
9705-IOVQQ,0.21058954054477405,No
8963-JLGJT,0.21039640138903332,No
1410-RSCMR,0.2103310770011453,No
6439-LAJXL,0.2102318741503828,No
3466-BYAVD,0.2101922943130731,No
3733-ZEECP,0.2101575612976426,No
9578-FOMUK,0.21006841585820302,No
6476-YHMGA,0.21001317735097966,No
0895-LMRSF,0.20979310667885112,No
6839-ITVZJ,0.2096007445728539,No
2654-VBVPB,0.2095480988627316,No
0887-WBJVH,0.20950810579246643,No
1193-RTSLK,0.20929085745770737,No
1352-VHKAJ,0.20905146932925328,No
6777-TGHTM,0.2087749663880695,No
8961-QDZZJ,0.20876046779008725,No
1707-HABPF,0.20867709476106397,No
9693-XMUOB,0.2086646098900297,No
4486-EFAEB,0.20845333283466605,No
7776-QGYJC,0.2083096396302384,No
1591-NFNLQ,0.2081886423475114,No
2346-DJQTB,0.20812974499411838,No
1684-FLBGS,0.20810995954300798,No
9323-HGFWY,0.20802693550383966,No
2065-MMKGR,0.20798620326511297,No
1814-DKOLC,0.20750992517518288,No
4913-EHYUI,0.2074015727019866,No
3097-IDVPU,0.20717187972170822,No
6270-OMFIW,0.20682450562034277,No
8190-ZTQFB,0.20665139170590005,No
0096-FCPUF,0.20664793870306233,No
6345-ULYRW,0.2066437959237699,No
9817-APLHW,0.20648673682774532,No
3154-CFSZG,0.2064550041867122,No
1194-SPVSP,0.20643318870666227,No
4785-NKHCX,0.206268824868785,No
7716-YTYHG,0.20619988389403504,No
3717-OFRTN,0.2061735687695201,No
2087-QAREY,0.20608137561220008,No
3736-BLEPA,0.206021904346184,No
3639-XJHKQ,0.20601949279334358,No
8979-CAMGB,0.20592193005849535,No
4541-RMRLG,0.2054238217026809,No
1349-WXNGG,0.20539615963401014,No
7109-MFBYV,0.2052772490687166,No
8919-FYFQZ,0.20524884955925557,No
6050-IJRHS,0.20521766198228547,No
5198-EFNBM,0.20513856133024483,No
7310-EGVHZ,0.20500827099290683,No
8295-FHIVV,0.20493576286425455,No
5067-XJQFU,0.20477868194693408,No
9426-SXNHE,0.20474074673081494,No
7016-NVRIC,0.20440750831041948,No
1386-ZIKUV,0.20425383045921225,No
7746-AWNQW,0.20423622993923618,No
3347-YJZZE,0.2042300058009952,No
4016-BJKTZ,0.20421512023259736,No
5366-OBVMR,0.20400496397389994,No
1591-MQJTP,0.2037474735905825,No
5846-QFDFI,0.2037127488331878,No
1840-BIUOG,0.2036954287057922,No
2834-SPCJV,0.20356629387340883,No
9763-GRSKD,0.20345789673248882,No
3981-QSVQI,0.20339569837857358,No
6952-OMNWB,0.2033500719163164,No
4350-ZTLPI,0.20313179991147645,No
3230-WYKIR,0.20312849862079807,No
6728-WYQBC,0.20307698508483146,No
4365-MSDYN,0.2030349380580668,No
7241-AJHFS,0.20294306551202382,No
6569-KTMDU,0.20292472467462425,No
6994-ORCWG,0.20290172956541086,No
7302-ZHMHP,0.20279652727096337,No
3807-BPOMJ,0.20273371029804158,No
3059-NGMXB,0.20271504370648424,No
6806-YDEUL,0.20264347672588567,No
6728-VOIFY,0.2025457807960181,No
9788-YTFGE,0.2024624786313282,No
8317-BVKSO,0.20227445776334727,No
5198-HQAEN,0.20227115141876806,No
9033-EOXWV,0.20226507050428372,No
6397-JNZZG,0.20198212606995516,No
7551-JOHTI,0.20190083639387607,No
1905-OEILC,0.20190083639387607,No
7266-GSSJX,0.20188816852625613,No
3982-XWFZQ,0.20184892815539265,No
4360-QRAVE,0.20183457238849906,No
2866-IKBTM,0.20177312208789533,No
8605-ITULD,0.20177312208789533,No
9481-IEBZY,0.20162743613742987,No
8329-IBCTI,0.201517874599765,No
0970-QXPXW,0.201517874599765,No
7721-DVEKZ,0.201517874599765,No
2303-PJYHN,0.20143307168336888,No
8329-GWVPJ,0.20139586156147946,No
6124-ACRHJ,0.2012628685917869,No
1135-LMECX,0.2010081040415198,No
0314-TKOSI,0.2008908295382103,No
3900-AQPHZ,0.20088081230586066,No
7878-RTCZG,0.20088081230586066,No
6654-QGBZZ,0.20088081230586066,No
6231-WFGFH,0.20065098385136826,No
5708-EVONK,0.2006089483267531,No
3541-ZNUHK,0.2003904412461235,No
7797-EJMDP,0.20035889544078214,No
7017-VFULY,0.2003572897508193,No
9943-VSZUV,0.20030373479382782,No
8974-OVACP,0.20024525890411818,No
1448-CYWKC,0.20023815772958153,No
7409-JURKQ,0.20015264060069562,No
0991-BRRFB,0.1999924416725187,No
2091-MJTFX,0.1998094565008089,No
4544-RXFMG,0.19979470237011615,No
9975-SKRNR,0.19975661598713235,No
2592-YKDIF,0.19973790233098912,No
3727-JEZTU,0.1996112140153313,No
1963-VAUKV,0.1996112140153313,No
0471-LVHGK,0.19956178783818293,No
1015-OWJKI,0.1993767052860476,No
9753-OYLBX,0.19935801835433953,No
2002-MZHWP,0.19935801835433953,No
9441-QHEVC,0.19925018902689415,No
7025-IWFHT,0.19904833401120084,No
9518-RWHZL,0.1990373815611388,No
1663-MHLHE,0.19899733745018805,No
8970-ANWXO,0.1985155204940565,No
5766-ZJYBB,0.1984923579664323,No
8393-JMVMB,0.1983662638394464,No
7434-SHXLS,0.19834764815067557,No
7243-LCGGZ,0.19834764815067557,No
0426-TIRNE,0.19834764815067557,No
7883-ROJOC,0.1982371930650788,No
5624-BQSSA,0.19822162321708647,No
1029-QFBEN,0.1981142564530045,No
7601-WFVZV,0.1981142564530045,No
1110-KYLGQ,0.1978839992857569,No
3785-NRHYR,0.19786249019873986,No
6141-OOXUQ,0.19786249019873986,No
7622-NXQZR,0.19783413665795044,No
8563-IIOXK,0.19782500821366675,No
6615-ZGEDR,0.1977366974868467,No
4187-CINZD,0.19766607667190245,No
7239-HZZCX,0.19761096504673661,No
3930-ZGWVE,0.19761096504673661,No
1153-GNOLC,0.19758534496472846,No
6281-FKEWS,0.197556864187901,No
4892-VLANZ,0.19748529287458436,No
7607-QKKTJ,0.19747327208598128,No
2758-RNWXS,0.19736708702313163,No
0956-ACVZC,0.1971916619358826,No
6286-SUUWT,0.19710863792711078,No
8715-KKTFG,0.19704663283003968,No
4877-EVATK,0.19698320678785533,No
7698-YFGEZ,0.19698320678785533,No
8749-CLJXC,0.19685783589692005,No
3030-ZKIWL,0.19685783589692005,No
7096-UCLNH,0.19685783589692005,No
5639-NTUPK,0.19685360253428402,No
2220-IAHLS,0.196749085131474,No
3148-BLQJT,0.19673252525027493,No
1397-XKKWR,0.19672918798140238,No
1066-JKSGK,0.19660727484385648,No
1934-SJVJK,0.19660727484385648,No
6380-ARCEH,0.1964820846735669,No
8048-DSDFQ,0.1964820846735669,No
4786-UKSNZ,0.1964820846735669,No
3247-MHJKM,0.1964820846735669,No
0308-IVGOK,0.19645436364556434,No
2576-HXMPA,0.19637349073147684,No
2186-QZEYA,0.19636440161113916,No
4211-MMAZN,0.1963569547352747,No
8203-XJZRC,0.1963569547352747,No
9122-UMROB,0.19623188502481453,No
2676-ISHSF,0.19623188502481453,No
3590-TCXTB,0.19610687553798706,No
6579-JPICP,0.19598192627055927,No
3682-YEUWS,0.19591911077738786,No
0673-IGUQO,0.19585703721826447,No
2668-TZSPS,0.19585703721826447,No
8562-GHPPI,0.19574870457578578,No
4745-LSPLO,0.19573220837680208,No
8999-XXGNS,0.1955838838490185,No
5811-IWXYM,0.19555685962216535,No
4676-MQUEA,0.19549155293763537,No
5049-GLYVG,0.19548273130900434,No
3976-NLDEZ,0.19548273130900434,No
3638-DIMPH,0.19541853614711105,No
2542-HYGIQ,0.19537455540141443,No
9837-FWLCH,0.19532987066855015,No
1120-BMWUB,0.19515467975951245,No
7989-VCQOH,0.19501000513189817,No
8182-PNAGI,0.19498735907888282,No
4013-GUXND,0.19498449951044286,No
2308-STERM,0.19494460588550128,No
7134-MJPDY,0.19478781973781426,No
1732-VHUBQ,0.1947441961380516,No
6497-TILVL,0.19458192474345767,No
5827-MWCZK,0.19457985656708898,No
3090-QFUVD,0.194503647236034,No
1614-JBEBI,0.194497066482621,No
8945-MUQUF,0.19447084311993335,No
2843-CQMEG,0.19443841398938555,No
8952-WCVCD,0.19442539300820755,No
7776-QWNFX,0.19442013234420574,No
0396-HUJBP,0.1944126859006022,No
8189-HBVRW,0.1943282401404315,No
2111-DWYHN,0.19423895711294625,No
4194-WHFCB,0.19419342326469405,No
4908-XAXAY,0.19419037463683844,No
1135-HIORI,0.19408090126855262,No
7854-EDSSA,0.19402247471497333,No
4826-TZEVA,0.19401879559724433,No
2272-JKMSI,0.19377844736987743,No
8044-BGWPI,0.19355434636039093,No
0442-ZXKVS,0.19354139870777767,No
7926-IJOOU,0.19340650211337546,No
0883-EIBTI,0.19330365119567305,No
5760-WRAHC,0.19324659781141929,No
0820-FNRNX,0.19313379524647878,No
1051-GEJLJ,0.19311609262556054,No
3870-MQAMG,0.1930507688535401,No
5334-JLAXU,0.1928158475817373,No
3763-GCZHZ,0.19268547632499103,No
1796-JANOW,0.192480862402511,No
4138-NAXED,0.19246410013396917,No
6258-NGCNG,0.19223217513845414,No
8006-PYCSW,0.19218150685688615,No
9844-FELAJ,0.1921385778475312,No
9818-XQCUV,0.19181157216161815,No
2342-CKIAO,0.1917456204869447,No
3170-GWYKC,0.19168193190097704,No
1732-FEKLD,0.19167006255687197,No
8739-QOTTN,0.19129155469416792,No
8976-OQHGT,0.19124087023912176,No
9821-BESNZ,0.1911725985111077,No
9101-NTIXF,0.1908938928727156,No
0366-NQSHS,0.1908212150704861,No
0103-CSITQ,0.19081273478957547,No
3886-CERTZ,0.1907917180456421,No
2839-RFSQE,0.19075467720199615,No
2108-GLPQB,0.1905138428663384,No
7919-ZODZZ,0.19036380426882182,No
9708-KFDBY,0.1903334643283783,No
9820-RMCQV,0.18987345604001254,No
2700-LUEVA,0.18984525965690777,No
8150-QUDFX,0.18981975024332912,No
1113-IUJYX,0.1896700461178296,No
3936-QQFLL,0.189499417001148,No
5315-CKEQK,0.18948721937999172,No
3982-DQLUS,0.18935964086267096,No
5469-CTCWN,0.188983396976226,No
8735-DCXNF,0.1889789478803012,No
5919-VCZYM,0.18891276999793433,No
4923-ADWXJ,0.1888115221444637,No
8444-WRIDW,0.1887838952767409,No
2478-EEWWM,0.18877798610188481,No
0114-RSRRW,0.18866199676131135,No
9025-ZRPVR,0.18861044377279626,No
9700-ZCLOT,0.1885758674603886,No
0188-GWFLE,0.18849830049532615,No
4237-CLSMM,0.18846481290592432,No
7808-DVWEP,0.1882809879328012,No
7694-VLBWQ,0.18826459842882093,No
7143-BQIBA,0.18826358262227078,No
5067-DGXLL,0.18814692137104308,No
5447-WZAFP,0.1879877589921357,No
1984-FCOWB,0.18783618126937793,No
8734-FNWVH,0.18777021849377085,No
4195-SMMNX,0.18773507503456197,No
4939-KYYPY,0.187687248071435,No
7140-ADSMJ,0.18750240134911636,No
3927-NLNRY,0.18744767605859156,No
3806-YAZOV,0.18726588366533706,No
0816-TSPHQ,0.18725465223454874,No
0048-LUMLS,0.18721909269762624,No
6131-FOYAS,0.18710378195151578,No
4797-MIWUM,0.1870342512808762,No
7188-CBBBA,0.1868480152786316,No
4869-EPIUS,0.1867298130544425,No
8421-WZOOW,0.18665232518270397,No
6425-YQLLO,0.18663112949341346,No
6402-SSEJG,0.18643844093148584,No
5562-YJQGT,0.1861509175844454,No
0786-IVLAW,0.18609704864629012,No
1710-RCXUS,0.18591407594362994,No
9909-DFRJA,0.18578631226687328,No
3339-EAQNV,0.18569712105713493,No
8292-TYSPY,0.18556285585912619,No
2750-BJLSB,0.1852074463284079,No
9831-BPFRI,0.18515043316932334,No
0137-UDEUO,0.18504899926868904,No
1666-JZPZT,0.18485937333701694,No
0030-FNXPP,0.18475205356585758,No
1641-BYBTK,0.18474431189293378,No
6734-CKRSM,0.18467701654195334,No
4800-CZMPC,0.18465479812602306,No
6733-LRIZX,0.18462735426359997,No
0178-CIIKR,0.18454504625061816,No
8148-BPLZQ,0.1844309273567243,No
0621-HJWXJ,0.18382278536476862,No
9097-ZUBYC,0.18373086094226246,No
9770-LXDBK,0.18368563570319726,No
8495-PRWFH,0.18350792196988613,No
9142-KZXOP,0.18343218486148594,No
0617-FHSGK,0.18332314294795116,No
2599-CZABP,0.1832904846694308,No
7175-NTIXE,0.18303437721319468,No
4753-PADAS,0.18301895814125968,No
7078-NVFAM,0.1827152664000934,No
9986-BONCE,0.18265780473359525,No
2621-UDNLU,0.18264903561229756,No
7088-FBAWU,0.18251626088869685,No
0440-MOGPM,0.1824802105009386,No
1629-DQQVB,0.1824697840232066,No
9659-ZTWSM,0.1823821983504113,No
4929-ROART,0.18229845131906455,No
9512-PHSMG,0.18212505901025075,No
5734-EJKXG,0.18168359160897798,No
6776-TLWOI,0.18166016906132054,No
4936-YPJNK,0.18164721633886016,No
1385-TQOZW,0.18157120282883887,No
3506-LCJDC,0.18149931385954085,No
3847-BAERP,0.18137194793806838,No
9342-VNIMQ,0.18136062910073747,No
7619-ODSGN,0.18122146609895665,No
4283-IVYCI,0.1812077603215072,No
2616-UUTFK,0.18116142113267156,No
6907-CQGPN,0.18112907236252426,No
1020-JPQOW,0.18108642187395227,No
8433-WPJTV,0.1810484592185026,No
9057-MSWCO,0.18085689688863568,No
9139-WQQDY,0.18079199206314414,No
6383-ZTSIW,0.1802184775251276,No
9040-KZVWO,0.17999809541789563,No
4860-YZGZM,0.17998892180589005,No
5945-AZYHT,0.17966225928057838,No
1784-BXEFA,0.17955454792930403,No
9565-JSNFM,0.1795175383275348,No
7108-DGVUU,0.17936046617584,No
6394-HHHZM,0.17931528076672593,No
4316-XCSLJ,0.17923257158090738,No
5481-NTDOH,0.1789387632280572,No
4789-KWMXN,0.17880463814779662,No
5150-LJNSR,0.17850150537713413,No
8250-ZNGGW,0.17838741279208226,No
9978-HYCIN,0.1783374643456237,No
4700-UBQMV,0.17833515009347548,No
0479-HMSWA,0.178265649485261,No
4760-XOHVN,0.17820326556075775,No
3675-YDUPJ,0.17810817516478122,No
6469-MRVET,0.17806486986423012,No
7083-YNSKY,0.17803995618515747,No
5702-SKUOB,0.17803639359893472,No
1502-XFCVR,0.17775180604417615,No
3468-DRVQJ,0.17744642139777525,No
9496-IVVRP,0.17740466821307604,No
0639-TSIQW,0.17715346837609844,No
4083-BFNYK,0.17705031786812025,No
6723-WSNTY,0.1769071966952523,No
1336-EZFZY,0.17686821674591421,No
9962-BFPDU,0.17681434380320402,No
4397-FRLTA,0.1766856310676428,No
2155-AMQRX,0.17666354307684295,No
3402-XRIUO,0.17659295642910036,No
2957-JIRMN,0.17624867218633442,No
7123-WQUHX,0.176002855533943,No
6261-LHRTG,0.17597628833863277,No
5687-DKDTV,0.17591062499174323,No
5222-JCXZT,0.1758176846526701,No
2252-JHJGE,0.175790977235186,No
5510-BOIUJ,0.1756719537684275,No
3803-KMQFW,0.17566341370662023,No
7234-KMNRQ,0.17558025302777894,No
8410-BGQXN,0.17551347522725885,No
3373-YZZYM,0.1754508722218202,No
1409-PHXTF,0.17534759230576202,No
2858-MOFSQ,0.17524836465164584,No
1134-YWTYF,0.1751002327684947,No
0927-CNGRH,0.17498420362907005,No
9972-VAFJJ,0.17496682742890668,No
1867-TJHTS,0.17465968416173794,No
5569-IDSEY,0.1746209109790952,No
5206-HPJKM,0.1745944606691424,No
0409-WTMPL,0.17456940592150347,No
6849-WLEYG,0.1745268832231489,No
0961-ZWLVI,0.17444180477906193,No
5951-AOFIH,0.17439665024272571,No
8319-QBEHW,0.17433378337865024,No
0247-SLUJI,0.1743069380201924,No
4291-HPAXL,0.17429857669463647,No
0549-CYCQN,0.17417180243794284,No
4558-CGYCZ,0.17404278344430701,No
4472-VESGY,0.17389696359180865,No
5515-IDEJJ,0.1738510146560619,No
2812-SFXMJ,0.17384267059610312,No
0870-VEMYL,0.17369930052374774,No
9058-HRZSV,0.17326016503945285,No
2284-VFLKH,0.17322340331372876,No
2237-ZFSMY,0.1731183589159624,No
8439-LTUGF,0.17309647934154876,No
1545-ACTAS,0.17303209426780006,No
5312-IRCFR,0.17289169009558167,No
5989-OMNJE,0.1727149339259097,No
2402-TAIRZ,0.17270928066038743,No
6959-GQEGV,0.1726642664976113,No
3272-VUHPV,0.17265170537678226,No
5876-HZVZM,0.1723795464865254,No
0156-FVPTA,0.1722837335650764,No
3645-DEYGF,0.17225441398173558,No
4868-AADLV,0.17218320872667112,No
3523-QRQLL,0.17207491464131558,No
3675-EQOZA,0.1719454362873421,No
1735-XMJVH,0.17185959531554978,No
1222-LRYKO,0.17178585265812438,No
6475-VHUIZ,0.17167469961243284,No
9367-OIUXP,0.17162281498754833,No
8053-WWDRO,0.1715395544645346,No
3313-QKNKB,0.17130164839053796,No
3794-NFNCH,0.17128323813111615,No
7356-AYNJP,0.17125847462065355,No
3703-TTEPD,0.171240588642862,No
5140-FOMCQ,0.17110061969960316,No
9618-LFJRU,0.17105388992717707,No
4198-VFOEA,0.17092678608103948,No
2659-VXMWZ,0.17091047761184844,No
5448-VWNAM,0.17090111685676987,No
5073-WXOYN,0.17079638317064436,No
2270-CHBFN,0.1706181026876073,No
4701-MLJPN,0.17044591091031636,No
7639-SUPCW,0.17044299142911287,No
5268-DSMNQ,0.17030072006755417,No
2716-GFZOR,0.1702948846809927,No
3363-EWLGO,0.1699420320193091,No
9571-EDEBV,0.1698479820930861,No
3977-QCRSL,0.16984056107434592,No
0384-RVBPI,0.1698382230817046,No
5688-KZTSN,0.16973961280913552,No
0851-DFJKB,0.16957361738946172,No
7544-ZVIKX,0.16945555042422095,No
8091-TTVAX,0.1694012986715265,No
0130-SXOUN,0.16921950832062013,No
4190-MFLUW,0.16913210741413473,No
0584-BJQGZ,0.16909605978032263,No
7740-BTPUX,0.16906349545721422,No
7163-OCEQI,0.16889188639147168,No
6574-MCOEH,0.168774555249685,No
3156-QLHBO,0.1686745377665158,No
5590-ZSKRV,0.1686344364153578,No
5074-FBGHB,0.1685329417310047,No
6296-DDOOR,0.16848420096688493,No
4903-UYAVB,0.16845880067623342,No
0595-ITUDF,0.1683201681250191,No
3635-JBPSG,0.16819486603021275,No
3199-NPKCN,0.1681299002911954,No
3948-XHGNA,0.16807824153914047,No
4184-VODJZ,0.16795898507725224,No
0330-BGYZE,0.16758995990567563,No
9036-CSKBW,0.16739204504852248,No
4182-BGSIQ,0.1671194195347122,No
9101-BWFSS,0.16689159819629115,No
2851-STERV,0.16664224820391205,No
6377-KSLXC,0.16663325939554638,No
2359-QWQUL,0.1665968187045394,No
7787-BNTZM,0.1665105274545335,No
1229-RCALF,0.16609750877603627,No
2439-QKJUL,0.16607581270806104,No
3039-MJSLN,0.16597466183503953,No
2959-EEXWB,0.16588938507612314,No
2410-CIYFZ,0.16585831751616292,No
4710-FDUIZ,0.16584564030405383,No
9402-CXWPL,0.16580758311372085,No
1755-RMCXH,0.16565065843404322,No
7706-DZNKK,0.16557458972890818,No
1170-SASML,0.1654694788813734,No
8731-WBBMB,0.16544428360938968,No
4140-WJAWW,0.1653765002615422,No
6621-YOBKI,0.16514385607661516,No
3445-HXXGF,0.16477586854047083,No
0239-OXEXL,0.16477011914143685,No
0580-PIQHM,0.16475547847267435,No
5473-KHBPS,0.16457799406439474,No
2978-XXSOG,0.1645435706764413,No
6563-VNPMN,0.16453683770295094,No
0278-YXOOG,0.16446082925675964,No
3164-YAXFY,0.16407331287379145,No
6617-WLBQC,0.16375616524342923,No
7785-RDVIG,0.16365939437676216,No
6728-CZFEI,0.16343351343079832,No
1925-GMVBW,0.16332959303394937,No
6797-UCJHZ,0.16322256719896053,No
1465-WCZVT,0.1631310771364832,No
9938-EKRGF,0.1630543367988332,No
7811-JIVPF,0.1630008178162529,No
6303-KFWSL,0.16278240219877432,No
9391-DXGGG,0.162347650664316,No
9701-CDXHR,0.16234064757409689,No
1009-IRMNA,0.16233125455867606,No
4277-UDIEF,0.1620723019732772,No
5850-BDWCY,0.16196162731024585,No
0939-EREMR,0.16194694882374,No
6972-SNKKW,0.1618102895861722,No
6112-KTHFQ,0.161775727633473,No
4495-LHSSK,0.1616084439601826,No
8314-DPQHL,0.16160117600407822,No
4644-PIZRT,0.1615487754321609,No
5766-XQXMQ,0.1613762927067747,No
2159-TURXX,0.1612954651110552,No
7299-GNVPL,0.16115109905317698,No
1768-HNVGJ,0.16107999936472367,No
7968-QUXNS,0.1610490401069006,No
4747-LCAQL,0.1609513624084009,No
0373-AIVNJ,0.16090342292740076,No
5155-AZQPB,0.16078145859896192,No
3470-BTGQO,0.1604918153482064,No
2928-HLDBA,0.1604260671666828,No
4710-NKCAW,0.16027466997230996,No
9974-JFBHQ,0.1601597644817362,No
9651-GTSAQ,0.15992293464343652,No
0222-CNVPT,0.15975221209456314,No
1297-VQDRP,0.159639626103674,No
3948-FVVRP,0.15960668265505842,No
7521-YXVZY,0.15959826416860895,No
6131-JLWZM,0.15943954362257357,No
1337-BOZWO,0.15940870974552476,No
2946-KIQSP,0.15931509955789538,No
4323-OHFOW,0.15899407303226185,No
7663-ZTEGJ,0.15887865908939244,No
3221-CJMSG,0.1587752231285291,No
9970-QBCDA,0.15872855331771996,No
9079-LWTFD,0.15867137289435823,No
0523-VNGTF,0.1584577358541759,No
1142-IHLOO,0.1581725684708649,No
8785-EPNCG,0.15796082661220023,No
1625-JAIIY,0.15786354522223273,No
5732-IKGQH,0.15783992299467772,No
7764-BDPEE,0.15775152318586458,No
1116-DXXDF,0.15758544463350593,No
6490-FGZAT,0.15733866232339666,No
2320-YKQBO,0.15701467594488572,No
6769-DCQLI,0.15700440763819706,No
3786-WOVKF,0.15661589944519522,No
6097-EQISJ,0.15630704407734813,No
1383-EZRWL,0.15620486143824214,No
6583-SZVGP,0.156035379808596,No
1585-MQSSU,0.1560046866134192,No
7361-YPXFS,0.15592505955318428,No
3863-IUBJR,0.15580349863920323,No
2212-LYASK,0.1557787684828648,No
6128-DAFVY,0.15546643620281683,No
3413-CSSTH,0.15540384465237383,No
6447-GORXK,0.15516507323925033,No
0484-FFVBJ,0.1550803376492376,No
5197-PYEPU,0.15506446445691532,No
4332-MUOEZ,0.15503036362765973,No
0620-XEFWH,0.1550105049059445,No
6671-NGWON,0.15500481720006273,No
6322-PJJDJ,0.15492300575018456,No
7845-URHJN,0.15473046459065634,No
3530-CRZSB,0.1545792765401655,No
0031-PVLZI,0.1545235649361898,No
7036-ZZKBD,0.1541385460198419,No
2969-WGHQO,0.15387114502768992,No
3999-WRNGR,0.15377620366517258,No
4374-YMUSQ,0.15361735207728944,No
3316-UWXUY,0.15338201907592183,No
2040-OBMLJ,0.15306095059337765,No
7219-TLZHO,0.1529462450327739,No
2692-AQCPF,0.15287712873072218,No
9746-MDMBK,0.15287289670858661,No
4895-TMWIR,0.15287078599469595,No
4946-EDSEW,0.1527433755469362,No
7094-MSZAO,0.15270182674886484,No
8474-UMLNT,0.15266023136398435,No
8496-DMZUK,0.15257199873003444,No
8644-XYTSV,0.15244224351732383,No
2560-PPCHE,0.15235837864702392,No
3417-TSCIC,0.15234072412057525,No
5832-EXGTT,0.15232317378945653,No
7502-BNYGS,0.1522616631881321,No
9644-KVCNC,0.15221943629491305,No
8080-POTJR,0.15193715213048872,No
0305-SQECB,0.1514506543017873,No
2242-MFOTG,0.15143573488764267,No
9249-FXSCK,0.15132538985037777,No
7674-YTAFD,0.15119096629507517,No
2486-WYVVE,0.15118156028650373,No
9929-PLVPA,0.15104236795323786,No
0750-EKNGL,0.15083485340830083,No
1518-OMDIK,0.15074709247253848,No
2791-SFVEW,0.15073240506506577,No
2722-VOJQL,0.15056624161787846,No
6979-TNDEU,0.15016996287608805,No
9554-DFKIC,0.14939243068293623,No
1573-LGXBA,0.14902250344352636,No
2896-TBNBE,0.14890298071983132,No
4075-JFPGR,0.14887321572712126,No
0002-ORFBO,0.14886359099162855,No
2748-MYRVK,0.14874483175128803,No
7727-SHVZV,0.14870712204388659,No
4472-LVYGI,0.14838320377863762,No
6743-HHQPF,0.14836086569979492,No
0292-WEGCH,0.14824810162057378,No
4816-OKWNX,0.14788026052552194,No
4776-XSKYQ,0.1477860614391693,No
6137-MFAJN,0.14742910065395018,No
1202-KKGFU,0.1472905563012255,No
5149-CUZUJ,0.14702556921277196,No
5985-BEHZK,0.14681092441956503,No
3253-HKOKL,0.14671102554188828,No
0810-BDHAW,0.14651702076835174,No
1257-SXUXQ,0.14643724133411246,No
7382-DFJTU,0.1463855674660455,No
9762-YAQAA,0.1463147674591948,No
0678-RLHVP,0.1463006364694178,No
3086-RUCRN,0.14591587773819925,No
8849-GYOKR,0.1455553639572629,No
7868-BGSZA,0.1454917576762604,No
9501-UKKNL,0.14542335814781224,No
5168-MQQCA,0.14538583942776853,No
5343-SGUBI,0.14535611396494408,No
8033-ATFAS,0.14523128143743924,No
9294-TDIPC,0.14513106713610233,No
6008-NAIXK,0.1450873830134847,No
5345-BMKWB,0.14492474002411435,No
6738-ISCBM,0.1448358826449579,No
6227-FBDXH,0.14473855685279463,No
1543-LLLFT,0.144434154499336,No
1389-WNUIB,0.14441813474110654,No
5440-VHLUL,0.1443184583469486,No
8878-RYUKI,0.1442310497364784,No
4455-BFSPD,0.1440656584303893,No
9364-YKUVW,0.14397265111624996,No
7789-CRUVC,0.14383324996776575,No
2898-MRKPI,0.1437711613604369,No
2908-ZTPNF,0.14367076653378744,No
5014-WUQMG,0.14350598109308446,No
1447-PJGGA,0.14348640388638692,No
1360-XFJMR,0.143474194863648,No
9470-RTWDV,0.14347007101316997,No
1991-VOPLL,0.14326186411121247,No
6202-JVYEU,0.14317646809496984,No
3011-WQKSZ,0.1431161627246883,No
6906-MPARY,0.14309067079929527,No
3275-RHRNE,0.14304513738291505,No
8849-PRIQJ,0.1429703141389868,No
6505-OZNPG,0.142908447546762,No
3077-RSNTJ,0.1426338326089216,No
0206-TBWLC,0.14255913016900218,No
6164-HXUGH,0.14255084831322265,No
6341-AEVKX,0.1424802040072039,No
2739-CCZMB,0.14208302539315623,No
4450-MDZFX,0.1419934417516259,No
6278-FEPBZ,0.14193963320429284,No
5206-XZZQI,0.1418048285585775,No
1852-XEMDW,0.1417927708037509,No
5555-RNPGT,0.14169588021619972,No
9863-JZAIC,0.1416548887547474,No
2925-MXLSX,0.14153733973290805,No
7777-UNYHB,0.14148311139080097,No
8944-AILEF,0.14139502279525012,No
4274-DRSQT,0.14138575722246882,No
8216-AZUUZ,0.14137561607943977,No
4402-FTBXC,0.14130243872876064,No
6198-PNNSZ,0.14126671047233114,No
3633-CDBUW,0.14116861248938906,No
6705-LNMDD,0.14103263280023698,No
